name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,31,334468878,,hangar,,,"POLYGON ((-81.3322134 28.4247403, -81.3322075 28.4240675, -81.3320887 28.4240683, -81.3320882 28.4240282, -81.333291 28.42402, -81.3334239 28.4240191, -81.3334242 28.4240544, -81.3333042 28.4240552, -81.33330549999999 28.4242206, -81.33330669999999 28.424734, -81.333433 28.4247331, -81.333433 28.4247676, -81.3332671 28.4247687, -81.332097 28.4247766, -81.3320966 28.4247411, -81.3322134 28.4247403))",POINT (-81.3327579 28.4243975),9084.2,97780.9
,32,334468879,,hangar,,,"POLYGON ((-81.3323575 28.4386673, -81.3323516 28.4379946, -81.3322326 28.4379954, -81.3322323 28.4379553, -81.3323583 28.4379544, -81.3334351 28.4379471, -81.33356790000001 28.4379462, -81.3335683 28.4379815, -81.33344820000001 28.4379823, -81.33345420000001 28.4386609, -81.333575 28.4386601, -81.33357530000001 28.4386945, -81.33343979999999 28.4386955, -81.3323625 28.4387028, -81.332241 28.4387036, -81.3322407 28.4386681, -81.3323575 28.4386673))",POINT (-81.3329025 28.4383246),9095.1,97899.2
,33,334468880,,hangar,,,"POLYGON ((-81.3319745 28.4476545, -81.3312627 28.4476562, -81.3312626 28.4476379, -81.33126230000001 28.4475392, -81.33123449999999 28.4475393, -81.33123310000001 28.4470916, -81.3312636 28.4470915, -81.3312626 28.4467409, -81.3312323 28.446741, -81.3312311 28.4463618, -81.3312559 28.4463617, -81.3312555 28.4462132, -81.33122830000001 28.4462133, -81.331227 28.4457881, -81.3317275 28.4457869, -81.3317278 28.4458978, -81.33180830000001 28.4458977, -81.3318092 28.4462082, -81.3319164 28.4462079, -81.33197 28.4462078, -81.33197 28.4462155, -81.3319745 28.4476545))",POINT (-81.33159019999999 28.4467624),13970.9,150381.0
Southwest Airlines,34,334468881,,hangar,,,"POLYGON ((-81.3309527 28.4086336, -81.33021549999999 28.4090964, -81.3301968 28.4090734, -81.3302016 28.4090704, -81.330113 28.4089611, -81.3301633 28.4089296, -81.32974780000001 28.4084175, -81.3299499 28.4082907, -81.32999289999999 28.4083438, -81.33021979999999 28.4082014, -81.3301743 28.4081454, -81.33037330000001 28.4080205, -81.3307882 28.4085319, -81.3308346 28.4085027, -81.3309277 28.4086174, -81.3309355 28.4086125, -81.3309527 28.4086336))",POINT (-81.3303366 28.4085593),6655.8,71642.8
,35,334468882,,yes,,,"POLYGON ((-81.3318416 28.4216883, -81.3318064 28.4216698, -81.3317732 28.4216473, -81.33177259999999 28.421764, -81.33174409999999 28.4217641, -81.3317443 28.4217963, -81.3317792 28.4217962, -81.33178100000001 28.4220146, -81.3321625 28.4220123, -81.33216160000001 28.4218987, -81.33202060000001 28.4218996, -81.3320198 28.4217952, -81.3320329 28.4217951, -81.33203279999999 28.421763, -81.3320027 28.4217631, -81.3320021 28.4217226, -81.33197199999999 28.4217214, -81.3319401 28.4217177, -81.3319134 28.4217125, -81.33187820000001 28.4217026, -81.3318416 28.4216883))",POINT (-81.3319266 28.4218725),1004.4,10811.0
Atlantic Aviation FBO MCO,36,334468883,,yes,,,"POLYGON ((-81.3318852 28.4328808, -81.33188509999999 28.4329455, -81.33274900000001 28.4329463, -81.3327494 28.4326492, -81.33268649999999 28.4326492, -81.3326866 28.4325893, -81.3320142 28.4325936, -81.3320123 28.4324544, -81.3319228 28.432453, -81.3319238 28.4325228, -81.3319249 28.4325947, -81.3318855 28.4325885, -81.3318854 28.4326594, -81.3319011 28.4326594, -81.3319013 28.4327196, -81.3318881 28.4327271, -81.3318775 28.4327372, -81.3318702 28.4327493, -81.3318665 28.4327627, -81.3318668 28.4327764, -81.33187100000001 28.4327897, -81.3318788 28.4328016, -81.3318898 28.4328113, -81.33190329999999 28.4328184, -81.3319023 28.432881, -81.3318852 28.4328808))",POINT (-81.3323012 28.4327607),3398.5,36581.0
,37,334468884,,yes,,,"POLYGON ((-81.3331376 28.4310877, -81.3331372 28.4309396, -81.3328231 28.4309402, -81.3328228 28.4308498, -81.3326038 28.4308502, -81.3326035 28.4307251, -81.3325572 28.4307252, -81.3325571 28.4306884, -81.33235879999999 28.4306888, -81.3323589 28.4307255, -81.3323231 28.4307256, -81.3323236 28.4309411, -81.3322636 28.4309412, -81.3322641 28.4311569, -81.33296989999999 28.4311556, -81.3329701 28.431262, -81.3331312 28.4312617, -81.33314590000001 28.4312617, -81.3331463 28.4314359, -81.33337299999999 28.4314355, -81.3333722 28.4310872, -81.3331376 28.4310877))",POINT (-81.33279469999999 28.4310519),4061.7,43719.9
Flight Safety Textron Training Center,38,334468885,,yes,,,"POLYGON ((-81.33181279999999 28.4494323, -81.33132809999999 28.4494335, -81.3313304 28.4501827, -81.3318151 28.4501815, -81.33181279999999 28.4494323))",POINT (-81.3315716 28.4498075),3942.5,42436.9
,39,334468886,,yes,,,"POLYGON ((-81.3323022 28.4224793, -81.33174440000001 28.4224826, -81.3317413 28.4220785, -81.33229900000001 28.4220751, -81.3323022 28.4224793))",POINT (-81.3320217 28.4222789),2443.5,26301.1
,40,334468887,,yes,,,"POLYGON ((-81.3365122 28.4156053, -81.3365081 28.41526, -81.3335187 28.4152877, -81.3335228 28.4156329, -81.3365122 28.4156053))",POINT (-81.3350155 28.4154465),11184.1,120384.5
,41,334468888,,hangar,,,"POLYGON ((-81.3321042 28.4289156, -81.3318324 28.4289173, -81.33184319999999 28.4302124, -81.332115 28.4302106, -81.3321042 28.4289156))",POINT (-81.33197370000001 28.429564),3817.3,41089.3
,42,334468889,,yes,,,"POLYGON ((-81.33254239999999 28.4339562, -81.33254460000001 28.4341777, -81.3321347 28.4341808, -81.3321325 28.4339594, -81.33254239999999 28.4339562))",POINT (-81.3323386 28.4340685),984.5,10597.3
,43,334468890,,yes,,,"POLYGON ((-81.33215629999999 28.43464, -81.3318281 28.43464, -81.3318281 28.4352155, -81.33215629999999 28.4352155, -81.33215629999999 28.43464))",POINT (-81.3319922 28.4349277),2051.1,22078.3
,44,334468891,,hangar,,,"POLYGON ((-81.3331903 28.4193819, -81.33285789999999 28.4193807, -81.3328601 28.4189143, -81.3331926 28.4189155, -81.3331903 28.4193819))",POINT (-81.33302519999999 28.4191481),1681.2,18096.8
,45,334468892,,yes,,,"POLYGON ((-81.3300454 28.416556, -81.3298392 28.4166674, -81.3299468 28.4168215, -81.330153 28.4167101, -81.3300454 28.416556))",POINT (-81.3299961 28.4166888),474.1,5103.0
,46,334468893,,hangar,,,"POLYGON ((-81.3335818 28.4353569, -81.3335797 28.4350559, -81.3326651 28.4350609, -81.3326672 28.4353619, -81.3335818 28.4353569))",POINT (-81.33312340000001 28.4352089),2983.8,32117.1
,47,334468894,,hangar,,,"POLYGON ((-81.3304679 28.4185234, -81.33015349999999 28.4185243, -81.3301524 28.4182093, -81.3304668 28.4182085, -81.3304679 28.4185234))",POINT (-81.33031010000001 28.4183664),1074.9,11570.4
,48,334468895,,yes,,,"POLYGON ((-81.3322292 28.4201521, -81.3322283 28.4200332, -81.3317504 28.4200359, -81.33175129999999 28.4201548, -81.3322292 28.4201521))",POINT (-81.3319898 28.420094),617.8,6649.8
,49,334468896,,hangar,,,"POLYGON ((-81.3305067 28.4196396, -81.3300052 28.4196437, -81.3299999 28.4191417, -81.3304377 28.4191381, -81.33050129999999 28.4191376, -81.3305067 28.4196396))",POINT (-81.3302533 28.4193907),2731.4,29400.7
,50,334468897,,hangar,,,"POLYGON ((-81.33218549999999 28.4372346, -81.33203330000001 28.4372358, -81.33185330000001 28.4372372, -81.33184009999999 28.4359308, -81.3321723 28.4359282, -81.33218549999999 28.4372346))",POINT (-81.3320128 28.4365827),4702.5,50617.6
,51,334468898,,yes,,,"POLYGON ((-81.3179057 28.4425455, -81.3177884 28.4425463, -81.3176217 28.4425473, -81.31761210000001 28.44137, -81.3178961 28.4413682, -81.3179057 28.4425455))",POINT (-81.3177589 28.4419578),3632.1,39095.2
,52,334468899,,yes,,,"POLYGON ((-81.333232 28.4216693, -81.33323350000001 28.4221089, -81.33297260000001 28.422112, -81.3329236 28.42207, -81.3329146 28.4216706, -81.333232 28.4216693))",POINT (-81.333077 28.4218878),1485.6,15990.7
,53,334468900,,hangar,,,"POLYGON ((-81.33172829999999 28.4208446, -81.3317333 28.4213584, -81.331773 28.4213581, -81.3317725 28.4213096, -81.3320865 28.4213072, -81.332082 28.4208419, -81.33172829999999 28.4208446))",POINT (-81.3319056 28.4210789),1807.6,19456.9
,54,334468901,,yes,,,"POLYGON ((-81.3310974 28.415287, -81.3309235 28.4153847, -81.33075049999999 28.4151464, -81.3307212 28.4151629, -81.3306123 28.4150129, -81.33081540000001 28.4148988, -81.3310974 28.415287))",POINT (-81.33085800000001 28.415138),1097.1,11809.1
,55,334468902,,yes,,,"POLYGON ((-81.33223220000001 28.4208978, -81.33223220000001 28.4208415, -81.332082 28.4208419, -81.3320865 28.4213072, -81.33216950000001 28.4213066, -81.3321655 28.4208983, -81.33223220000001 28.4208978))",POINT (-81.3321322 28.4210561),457.6,4925.2
,56,334468903,,hangar,,,"POLYGON ((-81.33207350000001 28.426991, -81.3317983 28.4269915, -81.33179869999999 28.427049, -81.3318099 28.4287346, -81.3318103 28.4288039, -81.3320911 28.4288025, -81.33207350000001 28.426991))",POINT (-81.33194330000001 28.4279003),5469.9,58876.9
,57,334468904,,yes,,,"POLYGON ((-81.31675629999999 28.4436627, -81.31675420000001 28.4440314, -81.3161447 28.4440288, -81.3161446 28.444044, -81.3160496 28.4440436, -81.3160517 28.4436597, -81.31675629999999 28.4436627))",POINT (-81.3164013 28.4438466),2828.9,30449.8
,58,334468905,,yes,,,"POLYGON ((-81.33347809999999 28.4301179, -81.3330098 28.4301195, -81.3330033 28.42867, -81.333268 28.4286691, -81.33327250000001 28.4296582, -81.333476 28.4296575, -81.33347809999999 28.4301179))",POINT (-81.3331853 28.4294912),5178.6,55741.6
,59,334468906,,yes,,,"POLYGON ((-81.3334468 28.426934, -81.3329786 28.4269379, -81.3329943 28.4283874, -81.333259 28.4283851, -81.33324829999999 28.4273961, -81.33345180000001 28.4273944, -81.3334468 28.426934))",POINT (-81.3331637 28.4275641),5178.6,55742.2
,60,334468907,,hangar,,,"POLYGON ((-81.33223169999999 28.4205824, -81.3317442 28.4205848, -81.331744 28.4205504, -81.3317416 28.4201821, -81.33174150000001 28.4201547, -81.33175129999999 28.4201548, -81.3322292 28.4201521, -81.33223169999999 28.4205824))",POINT (-81.3319867 28.4203685),2272.7,24463.2
,61,334468908,,yes,,,"POLYGON ((-81.3150412 28.4406603, -81.3150385 28.4403762, -81.3162866 28.4403669, -81.3162871 28.4404198, -81.3163103 28.4404196, -81.31631160000001 28.4405558, -81.31628809999999 28.440556, -81.31628910000001 28.4406511, -81.3150412 28.4406603))",POINT (-81.3156695 28.4405134),3878.7,41749.9
,62,334468909,,yes,,,"POLYGON ((-81.3177041 28.4406423, -81.31770160000001 28.4403581, -81.31645349999999 28.4403665, -81.3164539 28.4404193, -81.3164307 28.4404195, -81.3164319 28.4405557, -81.3164554 28.4405555, -81.3164562 28.4406506, -81.3177041 28.4406423))",POINT (-81.3170732 28.4405042),3878.0,41742.7
,63,334468910,,yes,,,"POLYGON ((-81.33255 28.4221022, -81.3325542 28.4224624, -81.33231499999999 28.4224646, -81.3323108 28.4221043, -81.3323333 28.4221041, -81.33233250000001 28.422035, -81.3325942 28.4220326, -81.332595 28.4221018, -81.33255 28.4221022))",POINT (-81.3324379 28.4222461),1130.1,12164.7
Terminal Top Parking,64,379014542,,parking,,,"POLYGON ((-81.30798710000001 28.4318818, -81.30797 28.4304605, -81.30734150000001 28.4304664, -81.30703389999999 28.4304693, -81.3070511 28.4318906, -81.3073631 28.4318877, -81.30798710000001 28.4318818))",POINT (-81.30751050000001 28.4311755),14440.1,155432.0
Rental Car Facilites,65,379016827,,parking,,,"POLYGON ((-81.3069412 28.4333971, -81.3065579 28.4333912, -81.30641489999999 28.4335053, -81.3064183 28.4340608, -81.3064981 28.434286, -81.306538 28.434479, -81.3065313 28.4346398, -81.3071664 28.4358474, -81.3073194 28.4359234, -81.3076253 28.4359205, -81.3079412 28.4358269, -81.30908839999999 28.4358299, -81.3093976 28.4359, -81.3097767 28.4359, -81.3099163 28.435824, -81.3104251 28.4340287, -81.310455 28.4337977, -81.3102688 28.4332713, -81.31012579999999 28.4332421, -81.30959559999999 28.4334498, -81.30959729999999 28.4338882, -81.309535 28.4339055, -81.30926820000001 28.4339795, -81.3089267 28.4340486, -81.3085627 28.4340904, -81.3082642 28.4340981, -81.30788870000001 28.4340793, -81.30759980000001 28.4340432, -81.30724499999999 28.4339849, -81.3069441 28.4339088, -81.3069412 28.4333971))",POINT (-81.30848690000001 28.4347407),77886.7,838365.1
,66,379016828,,yes,,,"POLYGON ((-81.30994099999999 28.4352501, -81.3088747 28.4352546, -81.3088765 28.4355873, -81.3089105 28.4355872, -81.30891130000001 28.4357247, -81.3098669 28.4357206, -81.3098662 28.4355981, -81.30991830000001 28.4355979, -81.3099174 28.4354237, -81.3099419 28.4354236, -81.30994099999999 28.4352501))",POINT (-81.30939979999999 28.4354823),5240.0,56402.7
,67,379016830,,yes,,,"POLYGON ((-81.30881309999999 28.4357234, -81.3088089 28.4352458, -81.3079563 28.4352517, -81.3079594 28.4356001, -81.3080214 28.4355996, -81.3080226 28.4357288, -81.30881309999999 28.4357234))",POINT (-81.3083926 28.435484),4331.8,46626.8
,68,379016831,,yes,,,"POLYGON ((-81.30789679999999 28.4352595, -81.30715170000001 28.4352539, -81.3071485 28.4355952, -81.307179 28.4355954, -81.30717780000001 28.4357238, -81.30789230000001 28.4357291, -81.30789679999999 28.4352595))",POINT (-81.3075261 28.4354896),3750.4,40369.0
,69,379018774,,yes,,,"POLYGON ((-81.31096650000001 28.4312659, -81.3107103 28.4312659, -81.3107103 28.4312907, -81.31059500000001 28.4312907, -81.31059500000001 28.431187, -81.3106277 28.4311555, -81.3106052 28.4311374, -81.31060530000001 28.4311057, -81.31055430000001 28.4311056, -81.3105547 28.4309848, -81.3107011 28.4309852, -81.31070130000001 28.4309335, -81.3109645 28.4309341, -81.310964 28.431081, -81.31099469999999 28.4310811, -81.3110126 28.4310586, -81.31108690000001 28.4310608, -81.3111023 28.4310766, -81.3111023 28.4311329, -81.3110818 28.4311555, -81.31096650000001 28.4311555, -81.31096650000001 28.4312659))",POINT (-81.3107993 28.4311079),1472.1,15845.9
,70,379018775,,yes,,,"POLYGON ((-81.3100614 28.4313172, -81.3099308 28.4313181, -81.309928 28.4310151, -81.3100586 28.4310142, -81.3100614 28.4313172))",POINT (-81.3099947 28.4311661),428.8,4615.9
,71,397719861,,house,,,"POLYGON ((-81.27470820000001 28.4209674, -81.274761 28.4209669, -81.2747596 28.4209272, -81.27474239999999 28.4209264, -81.27474049999999 28.4209079, -81.27457010000001 28.4209127, -81.2745709 28.4210255, -81.2747104 28.4210228, -81.27470820000001 28.4209674))",POINT (-81.27465340000001 28.4209635),199.6,2149.0
,72,397733074,,yes,,,"POLYGON ((-81.27476729999999 28.420297, -81.27456859999999 28.4203011, -81.2745383 28.4203018, -81.2745374 28.4202674, -81.2744928 28.4202683, -81.2744915 28.4202212, -81.2745391 28.4202202, -81.2745381 28.4201822, -81.2745726 28.4201815, -81.274717 28.4201785, -81.27471850000001 28.4202329, -81.2747655 28.4202319, -81.27476729999999 28.420297))",POINT (-81.27463229999999 28.4202435),290.6,3127.6
,73,397733075,,yes,,,"POLYGON ((-81.2747698 28.420427, -81.2747689 28.4203777, -81.27472 28.4203784, -81.2747189 28.4203213, -81.27456859999999 28.4203234, -81.2745427 28.4203238, -81.2745434 28.4203625, -81.2745106 28.420363, -81.2745115 28.4204114, -81.2745403 28.4204109, -81.27454090000001 28.4204425, -81.274601 28.4204416, -81.274754 28.4204394, -81.2747538 28.4204273, -81.2747698 28.420427))",POINT (-81.27463729999999 28.4203852),276.0,2971.2
,74,397733076,,yes,,,"POLYGON ((-81.276966 28.4227096, -81.2759349 28.4227079, -81.2759349 28.4241914, -81.27696400000001 28.4241897, -81.276966 28.4227096))",POINT (-81.27644979999999 28.4234494),16562.7,178279.6
,75,397733077,,yes,,,"POLYGON ((-81.2747249 28.4205948, -81.2747239 28.4204768, -81.2745752 28.4204778, -81.2745762 28.4205958, -81.2747249 28.4205948))",POINT (-81.27464999999999 28.4205363),189.2,2037.0
,76,397733078,,yes,,,"POLYGON ((-81.27430219999999 28.4207559, -81.27429979999999 28.4206405, -81.2740876 28.4206439, -81.2740888 28.420702, -81.27413749999999 28.4207012, -81.2741386 28.4207585, -81.27430219999999 28.4207559))",POINT (-81.27420530000001 28.420696),235.5,2535.0
,77,397733079,,yes,,,"POLYGON ((-81.2747785 28.4208853, -81.2747774 28.4208262, -81.2747281 28.4208269, -81.27472710000001 28.42077, -81.2745803 28.420772, -81.2745824 28.420888, -81.2747785 28.4208853))",POINT (-81.2746691 28.420833),215.4,2319.0
,78,397733080,,yes,,,"POLYGON ((-81.2742712 28.421173, -81.2742683 28.4210565, -81.2741405 28.4210591, -81.274142 28.4211161, -81.2740972 28.421117, -81.2740988 28.4211764, -81.2742712 28.421173))",POINT (-81.2741929 28.4211206),190.0,2045.2
,79,397733081,,yes,,,"POLYGON ((-81.27478259999999 28.4211735, -81.27478120000001 28.421114, -81.2747339 28.4211149, -81.2747325 28.4210583, -81.2745556 28.4210616, -81.2745585 28.4211777, -81.27478259999999 28.4211735))",POINT (-81.27465909999999 28.4211211),251.6,2707.7
,80,397733082,,yes,,,"POLYGON ((-81.2743069 28.4202269, -81.2741316 28.4202297, -81.2741327 28.4202858, -81.2740841 28.4202866, -81.2740854 28.4203462, -81.2743093 28.4203425, -81.2743069 28.4202269))",POINT (-81.27420650000001 28.4202899),251.4,2705.9
,81,397733083,,yes,,,"POLYGON ((-81.2742653 28.4208925, -81.2742624 28.4207771, -81.2741371 28.4207795, -81.27413850000001 28.4208365, -81.27409280000001 28.4208374, -81.2740943 28.4208958, -81.2742653 28.4208925))",POINT (-81.274188 28.4208407),185.1,1992.8
,82,397733084,,yes,,,"POLYGON ((-81.27430440000001 28.4200644, -81.27430200000001 28.419949, -81.2740775 28.4199526, -81.2740787 28.4200136, -81.2741242 28.4200129, -81.27412529999999 28.4200672, -81.27430440000001 28.4200644))",POINT (-81.2742003 28.4200051),254.5,2739.5
,83,397733085,,yes,,,"POLYGON ((-81.2742992 28.4206181, -81.27429789999999 28.4205027, -81.27408440000001 28.4205046, -81.27408509999999 28.4205644, -81.2741358 28.4205639, -81.2741364 28.4206196, -81.2742992 28.4206181))",POINT (-81.2742023 28.4205574),235.2,2531.7
,84,397733086,,yes,,,"POLYGON ((-81.274287 28.4200891, -81.2740774 28.4200917, -81.2740783 28.42015, -81.274128 28.4201493, -81.27412889999999 28.4202075, -81.2742889 28.4202055, -81.274287 28.4200891))",POINT (-81.27419380000001 28.4201446),234.3,2521.7
,85,397733087,,yes,,,"POLYGON ((-81.2747021 28.4201509, -81.27470099999999 28.4200963, -81.2747619 28.4200953, -81.27476059999999 28.4200358, -81.27457939999999 28.4200387, -81.2745804 28.4200894, -81.2745566 28.4200897, -81.2745579 28.4201532, -81.2747021 28.4201509))",POINT (-81.2746523 28.4200914),205.0,2206.4
,86,397733088,,yes,,,"POLYGON ((-81.2747588 28.419945, -81.2747603 28.4198866, -81.2745651 28.4198901, -81.2745656 28.4199441, -81.27458919999999 28.4199445, -81.2745917 28.420002, -81.274716 28.4200007, -81.2747165 28.4199454, -81.2747588 28.419945))",POINT (-81.2746595 28.4199387),196.0,2110.0
,87,397733089,,yes,,,"POLYGON ((-81.2742566 28.4204809, -81.2742554 28.4204245, -81.27428020000001 28.4204241, -81.27427900000001 28.4203651, -81.27408459999999 28.4203681, -81.27408579999999 28.420427, -81.27412959999999 28.4204264, -81.2741307 28.4204828, -81.2742566 28.4204809))",POINT (-81.2741865 28.4204181),202.3,2177.8
,88,397733090,,yes,,,"POLYGON ((-81.2743072 28.4210309, -81.2743055 28.4209152, -81.2742598 28.4209158, -81.2740922 28.4209176, -81.27409299999999 28.4209757, -81.2741455 28.4209752, -81.2741463 28.4210328, -81.2742938 28.4210311, -81.2743072 28.4210309))",POINT (-81.27421080000001 28.4209701),235.6,2535.9
,89,397733091,,yes,,,"POLYGON ((-81.27477519999999 28.4207477, -81.2747743 28.42069, -81.2747157 28.4206907, -81.27471490000001 28.4206333, -81.2745683 28.420635, -81.2745693 28.4207011, -81.27459380000001 28.4207008, -81.27459450000001 28.4207498, -81.27477519999999 28.4207477))",POINT (-81.2746645 28.4206944),206.4,2222.0
,90,415360421,,yes,,,"POLYGON ((-81.3319745 28.4476545, -81.3312627 28.4476562, -81.3312626 28.4476379, -81.3311803 28.4476387, -81.3311799 28.4477167, -81.3311496 28.4477167, -81.3311496 28.4477377, -81.33123670000001 28.4478143, -81.3312435 28.4478202, -81.33127090000001 28.4478202, -81.33127090000001 28.4477705, -81.33185690000001 28.4477705, -81.33185690000001 28.447791, -81.331915 28.447791, -81.3319772 28.4477343, -81.3319745 28.4476545))",POINT (-81.3315616 28.4477151),1061.3,11423.6
,91,415360422,,yes,,,"POLYGON ((-81.3359504 28.4390189, -81.3359452 28.4384683, -81.3365709 28.4384637, -81.3365761 28.4390143, -81.3359504 28.4390189))",POINT (-81.3362607 28.4387413),3739.5,40252.1
,92,415360423,,yes,,,"POLYGON ((-81.33569009999999 28.443962, -81.335671 28.442751, -81.33540170000001 28.4427543, -81.3354207 28.4439653, -81.33569009999999 28.443962))",POINT (-81.3355459 28.4433582),3535.5,38055.8
,93,415360424,,roof,,,"POLYGON ((-81.34162619999999 28.4424405, -81.3415823 28.4423915, -81.34152539999999 28.4424309, -81.3415692 28.4424799, -81.34162619999999 28.4424405))",POINT (-81.3415758 28.4424357),49.2,529.9
,94,415360425,,yes,,,"POLYGON ((-81.3404573 28.4418259, -81.3404432 28.4417427, -81.34035919999999 28.4417537, -81.3403734 28.4418369, -81.3404573 28.4418259))",POINT (-81.34040830000001 28.4417898),77.6,835.3
,95,415360426,,yes,,,"POLYGON ((-81.3365761 28.4390143, -81.33658130000001 28.43956, -81.33595560000001 28.4395646, -81.3359504 28.4390189, -81.3365761 28.4390143))",POINT (-81.3362659 28.4392894),3708.9,39922.2
,96,415360427,,industrial,,,"POLYGON ((-81.3557898 28.4346468, -81.3557957 28.4358678, -81.3545513 28.4358724, -81.35454540000001 28.4346515, -81.3557898 28.4346468))",POINT (-81.35517059999999 28.4352596),16480.5,177394.0
,97,415360428,,industrial,,,"POLYGON ((-81.35454540000001 28.4346515, -81.3545395 28.4334288, -81.3557838 28.4334241, -81.3557898 28.4346468, -81.35454540000001 28.4346515))",POINT (-81.35516459999999 28.4340378),16511.0,177722.2
,98,415360429,,yes,,,"POLYGON ((-81.3361833 28.4439562, -81.3361802 28.4435931, -81.3364509 28.4435913, -81.3364539 28.4439544, -81.3361833 28.4439562))",POINT (-81.3363171 28.4437737),1065.4,11467.4
,99,415360430,,shelter,,,"POLYGON ((-81.34181289999999 28.4410547, -81.34177529999999 28.4410203, -81.34172 28.4410183, -81.3416809 28.4410487, -81.3416773 28.4410995, -81.3417133 28.4411344, -81.34176859999999 28.4411367, -81.34181030000001 28.4411037, -81.34181289999999 28.4410547))",POINT (-81.341745 28.4410773),140.1,1507.8
Control Tower,100,417344833,,yes,,,"POLYGON ((-81.3077395 28.4272565, -81.30772949999999 28.4272235, -81.3077328 28.4271894, -81.30774890000001 28.4271584, -81.3077572 28.4271509, -81.307776 28.427134, -81.30781090000001 28.427119, -81.3078495 28.4271153, -81.3078872 28.4271232, -81.30790949999999 28.4271355, -81.3079171 28.4271397, -81.3079396 28.4271635, -81.3079528 28.4271922, -81.3079554 28.4272232, -81.307947 28.4272533, -81.3079285 28.4272796, -81.307906 28.4272965, -81.30790159999999 28.4272997, -81.3078691 28.4273116, -81.3078304 28.4273139, -81.307793 28.4273045, -81.3077615 28.4272846, -81.30775819999999 28.4272803, -81.3077395 28.4272565))",POINT (-81.30784250000001 28.4272148),378.1,4069.3
,101,417344836,,yes,,,"POLYGON ((-81.30818979999999 28.4273394, -81.30801700000001 28.4273404, -81.30801719999999 28.4273749, -81.3079563 28.4273752, -81.307956 28.4273401, -81.3079063 28.4273403, -81.307906 28.4272965, -81.3079285 28.4272796, -81.307947 28.4272533, -81.3079554 28.4272232, -81.3079528 28.4271922, -81.3079396 28.4271635, -81.3079171 28.4271397, -81.30790949999999 28.4271355, -81.30790930000001 28.4271067, -81.3081906 28.4271051, -81.3081911 28.4271762, -81.3082459 28.4271758, -81.3082464 28.4272408, -81.30818910000001 28.4272411, -81.30818979999999 28.4273394))",POINT (-81.3080659 28.4272272),722.9,7781.3
,102,417344838,,yes,,,"POLYGON ((-81.30775850000001 28.4273432, -81.30775819999999 28.4272803, -81.3077395 28.4272565, -81.30772949999999 28.4272235, -81.3077328 28.4271894, -81.30774890000001 28.4271584, -81.3077572 28.4271509, -81.3077569 28.4271028, -81.3074831 28.427104, -81.30748389999999 28.427241, -81.3075595 28.4272406, -81.30755929999999 28.4272084, -81.3076413 28.427208, -81.307642 28.4273437, -81.30775850000001 28.4273432))",POINT (-81.3076363 28.4271989),481.6,5183.6
,103,425878451,,yes,,,"POLYGON ((-81.3638584 28.4478924, -81.3618745 28.4479057, -81.3618707 28.4474673, -81.3638546 28.447454, -81.3638584 28.4478924))",POINT (-81.3628645 28.4476799),9431.3,101518.1
,104,425878453,,yes,,,"POLYGON ((-81.36526189999999 28.4487148, -81.36491119999999 28.4487164, -81.3649097 28.4484565, -81.3652604 28.4484549, -81.36526189999999 28.4487148))",POINT (-81.3650858 28.4485856),989.3,10648.8
,105,425878459,,yes,,,"POLYGON ((-81.3507063 28.4474045, -81.3502817 28.4473895, -81.3503316 28.446296, -81.3507563 28.446311, -81.3507063 28.4474045))",POINT (-81.35051900000001 28.4468502),5042.0,54271.0
,106,425878460,,yes,,,"POLYGON ((-81.3650074 28.4475348, -81.36481379999999 28.4474847, -81.3649621 28.4470418, -81.3651558 28.447092, -81.3650074 28.4475348))",POINT (-81.3649848 28.4472883),1010.3,10874.2
,107,425878463,,yes,,,"POLYGON ((-81.3501627 28.4487042, -81.3497328 28.4485714, -81.350167 28.4474842, -81.35059699999999 28.4476169, -81.3501627 28.4487042))",POINT (-81.3501649 28.4480942),5697.8,61330.8
,108,425878464,,yes,,,"POLYGON ((-81.36465130000001 28.4504575, -81.364479 28.4504575, -81.364479 28.450102, -81.36465130000001 28.450102, -81.36465130000001 28.4504575))",POINT (-81.3645652 28.4502797),664.2,7149.1
,109,425878466,,yes,,,"POLYGON ((-81.3658712 28.444041, -81.3661103 28.4432394, -81.36671509999999 28.4433789, -81.3664759 28.4441805, -81.3658712 28.444041))",POINT (-81.36629309999999 28.4437099),5618.9,60480.8
,110,425878469,,yes,,,"POLYGON ((-81.3507657 28.4460485, -81.3502893 28.4461746, -81.3498926 28.4450155, -81.35036890000001 28.4448894, -81.3507657 28.4460485))",POINT (-81.3503291 28.445532),6535.6,70348.5
,111,425878472,,yes,,,"POLYGON ((-81.35174360000001 28.4483917, -81.3512186 28.4483961, -81.3512092 28.4475244, -81.3517342 28.4475201, -81.35174360000001 28.4483917))",POINT (-81.3514764 28.4479581),4970.5,53501.9
,112,425878473,,yes,,,"POLYGON ((-81.36512879999999 28.4504621, -81.3649645 28.4504625, -81.36496289999999 28.4499035, -81.3651272 28.4499032, -81.36512879999999 28.4504621))",POINT (-81.3650458 28.4501828),993.5,10693.9
,113,425878477,,yes,,,"POLYGON ((-81.36155290000001 28.4500771, -81.36118089999999 28.4500763, -81.36118310000001 28.4492504, -81.3615551 28.4492512, -81.36155290000001 28.4500771))",POINT (-81.361368 28.4496637),3330.6,35850.6
