name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,100000,,412,100001,,,,,,connector with residential,-1,"LINESTRING (132.7093185 34.4065 ,132.70880326315788 34.40623036842106)"
,100001,,544,100001,,,,,,connector with poi,-1,"LINESTRING (132.7114525 34.4061969 ,132.70880326315788 34.40623036842106)"
,100002,,575,100001,,,,,,connector with poi,-1,"LINESTRING (132.7098598 34.4066829 ,132.70880326315788 34.40623036842106)"
,100003,,599,100001,,,,,,connector with poi,-1,"LINESTRING (132.7074444 34.4058819 ,132.70880326315788 34.40623036842106)"
,100004,,600,100001,,,,,,connector with poi,-1,"LINESTRING (132.7075831 34.4062023 ,132.70880326315788 34.40623036842106)"
,100005,,601,100001,,,,,,connector with poi,-1,"LINESTRING (132.7075173 34.4063056 ,132.70880326315788 34.40623036842106)"
,100006,,602,100001,,,,,,connector with poi,-1,"LINESTRING (132.707445 34.4064446 ,132.70880326315788 34.40623036842106)"
,100007,,603,100001,,,,,,connector with poi,-1,"LINESTRING (132.707755 34.4064783 ,132.70880326315788 34.40623036842106)"
,100008,,604,100001,,,,,,connector with poi,-1,"LINESTRING (132.707586 34.4064196 ,132.70880326315788 34.40623036842106)"
,100009,,605,100001,,,,,,connector with poi,-1,"LINESTRING (132.7078335 34.4057988 ,132.70880326315788 34.40623036842106)"
,100010,,606,100001,,,,,,connector with poi,-1,"LINESTRING (132.7089417 34.4065383 ,132.70880326315788 34.40623036842106)"
,100011,,607,100001,,,,,,connector with poi,-1,"LINESTRING (132.7088827 34.4062611 ,132.70880326315788 34.40623036842106)"
,100012,,608,100001,,,,,,connector with poi,-1,"LINESTRING (132.7085171 34.4062393 ,132.70880326315788 34.40623036842106)"
,100013,,609,100001,,,,,,connector with poi,-1,"LINESTRING (132.708574 34.4060711 ,132.70880326315788 34.40623036842106)"
,100014,,610,100001,,,,,,connector with poi,-1,"LINESTRING (132.7087093 34.4059371 ,132.70880326315788 34.40623036842106)"
,100015,,611,100001,,,,,,connector with poi,-1,"LINESTRING (132.7091146 34.4062824 ,132.70880326315788 34.40623036842106)"
,100016,,612,100001,,,,,,connector with poi,-1,"LINESTRING (132.7095841 34.405831 ,132.70880326315788 34.40623036842106)"
,100017,,633,100001,,,,,,connector with poi,-1,"LINESTRING (132.7106009 34.4060007 ,132.70880326315788 34.40623036842106)"
,100018,,634,100001,,,,,,connector with poi,-1,"LINESTRING (132.7105425 34.4063051 ,132.70880326315788 34.40623036842106)"
,200000,,21,100002,,,,,,connector with residential,-1,"LINESTRING (132.7148493 34.4062778 ,132.7142539942307 34.40616735961538)"
,200001,,59,100002,,,,,,connector with residential,-1,"LINESTRING (132.7138564 34.4061402 ,132.7142539942307 34.40616735961538)"
,200002,,66,100002,,,,,,connector with residential,-1,"LINESTRING (132.7145209 34.4059482 ,132.7142539942307 34.40616735961538)"
,200003,,182,100002,,,,,,connector with residential,-1,"LINESTRING (132.7133416 34.4060556 ,132.7142539942307 34.40616735961538)"
,200004,,208,100002,,,,,,connector with residential,-1,"LINESTRING (132.7153536 34.4058354 ,132.7142539942307 34.40616735961538)"
,200005,,213,100002,,,,,,connector with residential,-1,"LINESTRING (132.7153068 34.4056411 ,132.7142539942307 34.40616735961538)"
,200006,,216,100002,,,,,,connector with residential,-1,"LINESTRING (132.7163964 34.4061759 ,132.7142539942307 34.40616735961538)"
,200007,,224,100002,,,,,,connector with residential,-1,"LINESTRING (132.7129385 34.4064707 ,132.7142539942307 34.40616735961538)"
,200008,,406,100002,,,,,,connector with residential,-1,"LINESTRING (132.7150315 34.4065 ,132.7142539942307 34.40616735961538)"
,200009,,411,100002,,,,,,connector with residential,-1,"LINESTRING (132.7135779 34.4065 ,132.7142539942307 34.40616735961538)"
,200010,,415,100002,,,,,,connector with residential,-1,"LINESTRING (132.7146813 34.4065 ,132.7142539942307 34.40616735961538)"
,200011,,467,100002,,,,,,connector with poi,-1,"LINESTRING (132.7123166 34.4059284 ,132.7142539942307 34.40616735961538)"
,200012,,490,100002,,,,,,connector with poi,-1,"LINESTRING (132.7139471 34.4062798 ,132.7142539942307 34.40616735961538)"
,200013,,499,100002,,,,,,connector with poi,-1,"LINESTRING (132.7138122 34.4064779 ,132.7142539942307 34.40616735961538)"
,200014,,542,100002,,,,,,connector with poi,-1,"LINESTRING (132.7120696 34.4062008 ,132.7142539942307 34.40616735961538)"
,200015,,545,100002,,,,,,connector with poi,-1,"LINESTRING (132.7133552 34.4064103 ,132.7142539942307 34.40616735961538)"
,200016,,576,100002,,,,,,connector with poi,-1,"LINESTRING (132.7124392 34.4062347 ,132.7142539942307 34.40616735961538)"
,200017,,613,100002,,,,,,connector with poi,-1,"LINESTRING (132.7160403 34.4065969 ,132.7142539942307 34.40616735961538)"
,200018,,614,100002,,,,,,connector with poi,-1,"LINESTRING (132.7152276 34.4064562 ,132.7142539942307 34.40616735961538)"
,200019,,615,100002,,,,,,connector with poi,-1,"LINESTRING (132.7152603 34.4062546 ,132.7142539942307 34.40616735961538)"
,200020,,616,100002,,,,,,connector with poi,-1,"LINESTRING (132.7150951 34.4062639 ,132.7142539942307 34.40616735961538)"
,200021,,617,100002,,,,,,connector with poi,-1,"LINESTRING (132.7149445 34.4066661 ,132.7142539942307 34.40616735961538)"
,200022,,618,100002,,,,,,connector with poi,-1,"LINESTRING (132.7139915 34.4065195 ,132.7142539942307 34.40616735961538)"
,200023,,619,100002,,,,,,connector with poi,-1,"LINESTRING (132.7142912 34.4064827 ,132.7142539942307 34.40616735961538)"
,200024,,620,100002,,,,,,connector with poi,-1,"LINESTRING (132.7143886 34.4063914 ,132.7142539942307 34.40616735961538)"
,200025,,621,100002,,,,,,connector with poi,-1,"LINESTRING (132.714558 34.4063112 ,132.7142539942307 34.40616735961538)"
,200026,,622,100002,,,,,,connector with poi,-1,"LINESTRING (132.7144488 34.4061065 ,132.7142539942307 34.40616735961538)"
,200027,,623,100002,,,,,,connector with poi,-1,"LINESTRING (132.7128794 34.405964 ,132.7142539942307 34.40616735961538)"
,200028,,624,100002,,,,,,connector with poi,-1,"LINESTRING (132.7129622 34.4061294 ,132.7142539942307 34.40616735961538)"
,200029,,625,100002,,,,,,connector with poi,-1,"LINESTRING (132.713404 34.4059011 ,132.7142539942307 34.40616735961538)"
,200030,,626,100002,,,,,,connector with poi,-1,"LINESTRING (132.7136789 34.4060601 ,132.7142539942307 34.40616735961538)"
,200031,,627,100002,,,,,,connector with poi,-1,"LINESTRING (132.7136918 34.4058771 ,132.7142539942307 34.40616735961538)"
,200032,,628,100002,,,,,,connector with poi,-1,"LINESTRING (132.712213 34.4064811 ,132.7142539942307 34.40616735961538)"
,200033,,629,100002,,,,,,connector with poi,-1,"LINESTRING (132.7123888 34.4065408 ,132.7142539942307 34.40616735961538)"
,200034,,630,100002,,,,,,connector with poi,-1,"LINESTRING (132.712618 34.4065386 ,132.7142539942307 34.40616735961538)"
,200035,,631,100002,,,,,,connector with poi,-1,"LINESTRING (132.7126073 34.406428 ,132.7142539942307 34.40616735961538)"
,200036,,632,100002,,,,,,connector with poi,-1,"LINESTRING (132.7119555 34.4059743 ,132.7142539942307 34.40616735961538)"
,200037,,635,100002,,,,,,connector with poi,-1,"LINESTRING (132.7167148 34.4066121 ,132.7142539942307 34.40616735961538)"
,200038,,639,100002,,,,,,connector with poi,-1,"LINESTRING (132.7157558 34.4058334 ,132.7142539942307 34.40616735961538)"
,200039,,640,100002,,,,,,connector with poi,-1,"LINESTRING (132.7163049 34.4060392 ,132.7142539942307 34.40616735961538)"
,200040,,641,100002,,,,,,connector with poi,-1,"LINESTRING (132.7161058 34.4059626 ,132.7142539942307 34.40616735961538)"
,200041,,642,100002,,,,,,connector with poi,-1,"LINESTRING (132.7159489 34.4059198 ,132.7142539942307 34.40616735961538)"
,200042,,643,100002,,,,,,connector with poi,-1,"LINESTRING (132.7155384 34.4057671 ,132.7142539942307 34.40616735961538)"
,200043,,644,100002,,,,,,connector with poi,-1,"LINESTRING (132.7153865 34.40574 ,132.7142539942307 34.40616735961538)"
,200044,,645,100002,,,,,,connector with poi,-1,"LINESTRING (132.7147997 34.4060017 ,132.7142539942307 34.40616735961538)"
,200045,,646,100002,,,,,,connector with poi,-1,"LINESTRING (132.7150707 34.4059944 ,132.7142539942307 34.40616735961538)"
,200046,,647,100002,,,,,,connector with poi,-1,"LINESTRING (132.7147714 34.405808 ,132.7142539942307 34.40616735961538)"
,200047,,648,100002,,,,,,connector with poi,-1,"LINESTRING (132.7143122 34.4058671 ,132.7142539942307 34.40616735961538)"
,200048,,649,100002,,,,,,connector with poi,-1,"LINESTRING (132.7140279 34.4058315 ,132.7142539942307 34.40616735961538)"
,200049,,650,100002,,,,,,connector with poi,-1,"LINESTRING (132.7141242 34.4057662 ,132.7142539942307 34.40616735961538)"
,300000,,225,100003,,,,,,connector with residential,-1,"LINESTRING (132.7178089 34.4060673 ,132.71702924285714 34.40634035714286)"
,300001,,403,100003,,,,,,connector with residential,-1,"LINESTRING (132.7170097 34.4065 ,132.71702924285714 34.40634035714286)"
,300002,,571,100003,,,,,,connector with poi,-1,"LINESTRING (132.716799 34.4065249 ,132.71702924285714 34.40634035714286)"
,300003,,572,100003,,,,,,connector with poi,-1,"LINESTRING (132.7168654 34.406019 ,132.71702924285714 34.40634035714286)"
,300004,,636,100003,,,,,,connector with poi,-1,"LINESTRING (132.7169109 34.4065198 ,132.71702924285714 34.40634035714286)"
,300005,,637,100003,,,,,,connector with poi,-1,"LINESTRING (132.7169482 34.4063891 ,132.71702924285714 34.40634035714286)"
,300006,,638,100003,,,,,,connector with poi,-1,"LINESTRING (132.7168626 34.4063624 ,132.71702924285714 34.40634035714286)"
,400000,,53,100004,,,,,,connector with residential,-1,"LINESTRING (132.70798 34.4022114 ,132.7102556153846 34.40293096153846)"
,400001,,65,100004,,,,,,connector with residential,-1,"LINESTRING (132.707417 34.401936 ,132.7102556153846 34.40293096153846)"
,400002,,71,100004,,,,,,connector with residential,-1,"LINESTRING (132.708122 34.403866 ,132.7102556153846 34.40293096153846)"
,400003,,214,100004,,,,,,connector with residential,-1,"LINESTRING (132.7092292 34.4055168 ,132.7102556153846 34.40293096153846)"
,400004,,442,100004,,,,,,connector with poi,-1,"LINESTRING (132.7115384 34.4010572 ,132.7102556153846 34.40293096153846)"
,400005,,447,100004,,,,,,connector with poi,-1,"LINESTRING (132.7113702 34.402776 ,132.7102556153846 34.40293096153846)"
,400006,,448,100004,,,,,,connector with poi,-1,"LINESTRING (132.7110124 34.4011336 ,132.7102556153846 34.40293096153846)"
,400007,,449,100004,,,,,,connector with poi,-1,"LINESTRING (132.7111006 34.4006911 ,132.7102556153846 34.40293096153846)"
,400008,,461,100004,,,,,,connector with poi,-1,"LINESTRING (132.711094 34.4051514 ,132.7102556153846 34.40293096153846)"
,400009,,478,100004,,,,,,connector with poi,-1,"LINESTRING (132.7102999 34.4006131 ,132.7102556153846 34.40293096153846)"
,400010,,505,100004,,,,,,connector with poi,-1,"LINESTRING (132.7103262 34.4014859 ,132.7102556153846 34.40293096153846)"
,400011,,510,100004,,,,,,connector with poi,-1,"LINESTRING (132.7108456 34.402079 ,132.7102556153846 34.40293096153846)"
,400012,,523,100004,,,,,,connector with poi,-1,"LINESTRING (132.7113318 34.4035065 ,132.7102556153846 34.40293096153846)"
,400013,,530,100004,,,,,,connector with poi,-1,"LINESTRING (132.7103138 34.4022422 ,132.7102556153846 34.40293096153846)"
,400014,,539,100004,,,,,,connector with poi,-1,"LINESTRING (132.7111626 34.4032084 ,132.7102556153846 34.40293096153846)"
,400015,,541,100004,,,,,,connector with poi,-1,"LINESTRING (132.709971 34.4030105 ,132.7102556153846 34.40293096153846)"
,400016,,550,100004,,,,,,connector with poi,-1,"LINESTRING (132.7100821 34.4036113 ,132.7102556153846 34.40293096153846)"
,400017,,563,100004,,,,,,connector with poi,-1,"LINESTRING (132.7097874 34.4021567 ,132.7102556153846 34.40293096153846)"
,400018,,564,100004,,,,,,connector with poi,-1,"LINESTRING (132.7095017 34.4022146 ,132.7102556153846 34.40293096153846)"
,400019,,568,100004,,,,,,connector with poi,-1,"LINESTRING (132.7103224 34.404739 ,132.7102556153846 34.40293096153846)"
,400020,,569,100004,,,,,,connector with poi,-1,"LINESTRING (132.7114297 34.4052975 ,132.7102556153846 34.40293096153846)"
,400021,,574,100004,,,,,,connector with poi,-1,"LINESTRING (132.7095017 34.40159 ,132.7102556153846 34.40293096153846)"
,400022,,583,100004,,,,,,connector with poi,-1,"LINESTRING (132.7097163 34.4032805 ,132.7102556153846 34.40293096153846)"
,400023,,587,100004,,,,,,connector with poi,-1,"LINESTRING (132.7107804 34.4022957 ,132.7102556153846 34.40293096153846)"
,400024,,595,100004,,,,,,connector with poi,-1,"LINESTRING (132.7089923 34.4039366 ,132.7102556153846 34.40293096153846)"
,400025,,596,100004,,,,,,connector with poi,-1,"LINESTRING (132.7102849 34.4042133 ,132.7102556153846 34.40293096153846)"
,400026,,677,100004,,,,,,connector with poi,-1,"LINESTRING (132.7115821 34.4005564 ,132.7102556153846 34.40293096153846)"
,400027,,681,100004,,,,,,connector with poi,-1,"LINESTRING (132.7103954 34.4011634 ,132.7102556153846 34.40293096153846)"
,400028,,682,100004,,,,,,connector with poi,-1,"LINESTRING (132.710897 34.4044885 ,132.7102556153846 34.40293096153846)"
,400029,,684,100004,,,,,,connector with poi,-1,"LINESTRING (132.7090206 34.4031414 ,132.7102556153846 34.40293096153846)"
,400030,,686,100004,,,,,,connector with poi,-1,"LINESTRING (132.7114991 34.4040027 ,132.7102556153846 34.40293096153846)"
,400031,,687,100004,,,,,,connector with poi,-1,"LINESTRING (132.7113848 34.4032423 ,132.7102556153846 34.40293096153846)"
,400032,,689,100004,,,,,,connector with poi,-1,"LINESTRING (132.7095166 34.403603 ,132.7102556153846 34.40293096153846)"
,400033,,690,100004,,,,,,connector with poi,-1,"LINESTRING (132.710528 34.4035645 ,132.7102556153846 34.40293096153846)"
,400034,,691,100004,,,,,,connector with poi,-1,"LINESTRING (132.7100001 34.4035089 ,132.7102556153846 34.40293096153846)"
,400035,,692,100004,,,,,,connector with poi,-1,"LINESTRING (132.7100007 34.4031466 ,132.7102556153846 34.40293096153846)"
,400036,,705,100004,,,,,,connector with poi,-1,"LINESTRING (132.710756 34.4037481 ,132.7102556153846 34.40293096153846)"
,400037,,707,100004,,,,,,connector with poi,-1,"LINESTRING (132.7103302 34.4033025 ,132.7102556153846 34.40293096153846)"
,400038,,708,100004,,,,,,connector with poi,-1,"LINESTRING (132.7105448 34.4030189 ,132.7102556153846 34.40293096153846)"
,500000,,441,100005,,,,,,connector with poi,-1,"LINESTRING (132.714907 34.4030908 ,132.71481180294114 34.40307521911765)"
,500001,,445,100005,,,,,,connector with poi,-1,"LINESTRING (132.7137195 34.4014044 ,132.71481180294114 34.40307521911765)"
,500002,,446,100005,,,,,,connector with poi,-1,"LINESTRING (132.7141833 34.4030066 ,132.71481180294114 34.40307521911765)"
,500003,,450,100005,,,,,,connector with poi,-1,"LINESTRING (132.7134406 34.4029315 ,132.71481180294114 34.40307521911765)"
